left_sorted,right_sorted,left,right,equal,total,study_questions
50f42eeffdc9f065f000241b,50f56260fdc9f065f00059c7,1,9,0,10,['livelier']
513cb626fdc9f035870009f2,513e5e4ffdc9f0358700b024,5,4,1,10,['livelier']
513cbf6afdc9f0358700128f,513d9bb7fdc9f03587007ad6,0,10,0,10,['more beautiful']
513cbfabfdc9f035870012d6,513f2fc4fdc9f0358700de2a,0,10,0,10,['safer']
50f5e528fdc9f065f000671f,513cb612fdc9f035870009df,0,10,0,10,['wealthier']
50f5e565fdc9f065f0006827,5140c9d5fdc9f0492600265c,4,5,1,10,['wealthier']
51413879fdc9f04926005219,51421a83fdc9f0492600835a,10,0,0,10,['more beautiful']
50f42baefdc9f065f00015c4,5141349afdc9f049260046fe,10,0,0,10,['more beautiful']
50f561f3fdc9f065f00057ab,513f298cfdc9f0358700d3b2,0,10,0,10,['wealthier']
513cb2acfdc9f03587000691,51422a46fdc9f0492600890e,0,10,0,10,['livelier']
513cc440fdc9f0358700174d,513e2183fdc9f0358700a451,4,4,2,10,['safer']
513ce995fdc9f03587002314,513f2d09fdc9f0358700d983,10,0,0,10,['more boring']
513cbceefdc9f0358700102f,513d6d0dfdc9f035870050ba,10,0,0,10,['livelier']
513ce66bfdc9f03587002270,513f2a3cfdc9f0358700d4e2,4,6,0,10,['more beautiful']
513d7d6dfdc9f035870071c5,513e5de3fdc9f0358700af06,10,0,0,10,['wealthier']
50f55e32fdc9f065f0004b05,514227aafdc9f049260086a7,0,10,0,10,['wealthier']
513f2ebcfdc9f0358700dc7e,5140cce3fdc9f04926002eca,10,0,0,10,['wealthier']
513ce4bbfdc9f03587002222,513d32fdfdc9f0358700291c,3,6,1,10,['livelier']
513cd302fdc9f03587001e82,513f1169fdc9f0358700c827,3,7,0,10,['safer']
51408b0afdc9f0358700e857,51414d15fdc9f049260074c6,0,10,0,10,['livelier']
513f2a4bfdc9f0358700d4fe,514135adfdc9f04926004ac8,10,0,0,10,['more boring']
513d68edfdc9f03587004546,5140b776fdc9f049260019e7,10,0,0,10,['wealthier']
50f60c58beb2fed910000344,513d6b38fdc9f03587004c80,0,10,0,10,['more beautiful']
50f6145dbeb2fed91000073b,5185cf09fdc9f03fd5000ebf,0,10,0,10,['safer']
50f561cbfdc9f065f000572b,513cbcbcfdc9f03587001008,10,0,0,10,['more boring']
50f6086abeb2fed6f800043c,5141471cfdc9f0492600699e,10,0,0,10,['safer']
50f55e6efdc9f065f0004c86,5185d3c4fdc9f03fd5001325,10,0,0,10,['more boring']
513f3137fdc9f0358700df79,51409028fdc9f04926000232,1,8,1,10,['livelier']
5140d5eefdc9f049260035ad,514136d5fdc9f04926004cec,0,10,0,10,['livelier']
50f5644bfdc9f065f0006219,5140939bfdc9f049260007c8,10,0,0,10,['more boring']
50f5ec38fdc9f065f0008824,513e2043fdc9f0358700a163,1,9,0,10,['more boring']
513d6ba4fdc9f03587004d8a,513d9ddcfdc9f035870081ff,8,1,1,10,['livelier']
50f44813fdc9f065f0003db6,50f5e63dfdc9f065f0006b8a,5,4,1,10,['safer']
513d6cabfdc9f03587005015,513f1327fdc9f0358700ca8a,2,8,0,10,['more boring']
50f56412fdc9f065f00060bb,51421985fdc9f04926008253,10,0,0,10,['livelier']
50f5eeaafdc9f065f0008f81,5140cb6bfdc9f04926002b58,4,4,2,10,['safer']
50f448b1fdc9f065f00041e7,513e1c10fdc9f0358700962f,7,3,0,10,['safer']
513d5c8afdc9f03587003733,51422bbafdc9f04926008a79,1,1,8,10,['more depressing']
513d4e42fdc9f03587002e66,513d7c96fdc9f03587006f47,0,10,0,10,['more depressing']
50f5ed9afdc9f065f0008e37,51409d60fdc9f049260012e3,10,0,0,10,['more boring']
50f5ed63fdc9f065f0008cb4,513cc584fdc9f0358700187f,10,0,0,10,['more boring']
513d68dcfdc9f03587004509,513d9ee0fdc9f0358700855d,1,8,1,10,['more boring']
50f5e89afdc9f065f00073fc,513e6bf5fdc9f0358700c0cc,8,1,1,10,['safer']
50f463c6fdc9f065f0004335,51414f6efdc9f04926007abf,1,6,3,10,['wealthier']
50f5e8a6fdc9f065f0007433,5140c8c8fdc9f0492600233b,3,4,3,10,['wealthier']
513e5bbefdc9f0358700a926,51414007fdc9f04926006057,0,10,0,10,['wealthier']
50f5e6c3fdc9f065f0006daf,513cc06efdc9f03587001396,7,1,2,10,['livelier']
513e225efdc9f0358700a54c,514139dafdc9f04926005575,0,9,1,10,['wealthier']
50f433d1fdc9f065f0002700,513cb825fdc9f03587000bc0,7,3,0,10,['livelier']
50f5e5d7fdc9f065f0006aaa,5140d844fdc9f0492600399d,1,8,1,10,['safer']
50f5eaccfdc9f065f0007d1d,513e202afdc9f0358700a11b,0,9,1,10,['wealthier']
50f5e58ffdc9f065f0006a3b,51409e78fdc9f0492600143b,0,9,1,10,['livelier']
51414d96fdc9f04926007621,5185cf25fdc9f03fd5000eda,0,9,0,9,['safer']
50f5e6c4fdc9f065f0006dd0,513d6c2ffdc9f03587004ee2,8,1,0,9,['safer']
50f5eac7fdc9f065f0007cc3,513e6270fdc9f0358700b6c5,0,9,0,9,['more depressing']
50f5ead0fdc9f065f0007d71,513d796efdc9f035870064c5,0,9,0,9,['more depressing']
50f39820fdc9f065f0000e0f,513e1c5bfdc9f03587009704,0,9,0,9,['safer']
50f5e706fdc9f065f0006f95,50f5e8a5fdc9f065f0007426,0,9,0,9,['livelier']
50f5e880fdc9f065f000736d,513f29f0fdc9f0358700d45b,0,9,0,9,['safer']
50f5e689fdc9f065f0006d03,51415131fdc9f04926007f1c,1,7,1,9,['livelier']
513e1bf8fdc9f035870095f6,513e5e67fdc9f0358700b06c,0,9,0,9,['safer']
50f5ead2fdc9f065f0007d96,513d5d32fdc9f03587003854,9,0,0,9,['livelier']
50f5e902fdc9f065f000764d,5140d97ffdc9f04926003c09,0,9,0,9,['safer']
51413598fdc9f04926004a77,51414600fdc9f049260066f3,8,0,1,9,['more boring']
513d5e36fdc9f03587003a23,513d6a7bfdc9f03587004a96,0,7,2,9,['more depressing']
51413431fdc9f0492600457c,51414b9dfdc9f0492600711b,0,9,0,9,['more depressing']
5141505efdc9f04926007d1c,51422df6fdc9f04926008c98,2,6,1,9,['more beautiful']
513d6883fdc9f035870043d0,51408bccfdc9f0358700e9df,0,9,0,9,['livelier']
50f5ec39fdc9f065f0008833,514148fefdc9f04926006d6d,4,5,0,9,['livelier']
50f44806fdc9f065f0003c69,513d3468fdc9f03587002a1e,8,1,0,9,['livelier']
50f42c81fdc9f065f0001e17,5140ce73fdc9f0492600304c,9,0,0,9,['wealthier']
513d6b8dfdc9f03587004d4f,5140d655fdc9f04926003642,0,9,0,9,['livelier']
50f42c0afdc9f065f0001764,513d7881fdc9f035870061b8,0,7,2,9,['safer']
50f6086bbeb2fed6f8000450,5140ca4afdc9f049260027c4,0,9,0,9,['more depressing']
50f607d2beb2fed6f8000284,513e1f6bfdc9f03587009f12,1,8,0,9,['safer']
50f42c7ffdc9f065f0001dc0,513da077fdc9f0358700899d,7,1,1,9,['more depressing']
513d2fdcfdc9f035870026ae,513f2b52fdc9f0358700d6a4,5,3,1,9,['safer']
513cc8b2fdc9f03587001b71,51413998fdc9f049260054df,6,3,0,9,['safer']
50f44859fdc9f065f0003ec8,50f5ecf0fdc9f065f0008b32,7,0,2,9,['wealthier']
50f561fafdc9f065f0005825,51413762fdc9f04926004ed0,8,1,0,9,['safer']
513d6d69fdc9f0358700514b,5140b6d4fdc9f0492600182a,7,1,1,9,['safer']
513f1235fdc9f0358700c92e,514098f8fdc9f04926000d59,9,0,0,9,['wealthier']
513d6a87fdc9f03587004ab3,5141436bfdc9f049260063d7,8,0,1,9,['safer']
50f448a5fdc9f065f00040d6,513d68d9fdc9f03587004500,6,2,1,9,['safer']
50f42c6afdc9f065f0001bdc,50f43ab0fdc9f065f0002f34,0,9,0,9,['livelier']
513d5c3ffdc9f035870036a4,513f2965fdc9f0358700d369,5,2,2,9,['livelier']
50f56448fdc9f065f00061cb,50f60e70beb2fed910000614,0,8,1,9,['livelier']
50f448b4fdc9f065f00041f6,513cb767fdc9f03587000b12,0,9,0,9,['more depressing']
50f5ed57fdc9f065f0008c40,513da041fdc9f03587008923,1,8,0,9,['more depressing']
513f2b29fdc9f0358700d662,5140d310fdc9f04926003372,1,8,0,9,['livelier']
50f563cffdc9f065f0005ea4,513e1a29fdc9f0358700912d,9,0,0,9,['more boring']
50f42c73fdc9f065f0001ca4,50f60b97beb2fed9100000f7,8,1,0,9,['safer']
50f463c8fdc9f065f0004389,514147b6fdc9f04926006afe,8,1,0,9,['safer']
50f4455efdc9f065f000343a,50f56430fdc9f065f000615f,0,9,0,9,['safer']
513d7b00fdc9f035870069fb,5141505cfdc9f04926007d17,8,0,1,9,['safer']
513f10e3fdc9f0358700c77a,514094defdc9f049260008fe,9,0,0,9,['livelier']
513cc1cefdc9f035870014e9,513e1c3ffdc9f035870096b7,0,9,0,9,['more depressing']
513ce2c5fdc9f035870021ca,51413372fdc9f049260042dd,7,1,1,9,['more boring']
50f42c49fdc9f065f0001a15,513d6b50fdc9f03587004cb9,9,0,0,9,['wealthier']
513d9eebfdc9f03587008581,51413a57fdc9f049260056ad,7,1,1,9,['safer']
513d9df5fdc9f03587008256,513d9e06fdc9f0358700828e,9,0,0,9,['more beautiful']
513d9dbdfdc9f0358700819d,51414ce0fdc9f0492600743f,1,8,0,9,['livelier']
513e624efdc9f0358700b697,51414862fdc9f04926006ca4,1,5,3,9,['more depressing']
51409346fdc9f04926000774,5185d450fdc9f03fd50013b6,0,9,0,9,['safer']
50f439f9fdc9f065f0002e2a,5140cbc5fdc9f04926002c47,9,0,0,9,['more depressing']
513cbbcefdc9f03587000f28,51422de6fdc9f04926008c8b,1,7,1,9,['livelier']
513d9f01fdc9f035870085d1,513f2ccffdc9f0358700d927,1,7,1,9,['safer']
513d9d4afdc9f03587008009,513e5df3fdc9f0358700af2f,3,5,1,9,['livelier']
513d9e38fdc9f03587008339,5141344efdc9f049260045ec,4,2,3,9,['wealthier']
513d9e2efdc9f03587008314,5140ba18fdc9f04926001f6e,5,4,0,9,['wealthier']
50f5611cfdc9f065f00053fe,513d7db5fdc9f03587007255,3,5,1,9,['more beautiful']
51409b32fdc9f04926001039,51409ba1fdc9f049260010cc,0,9,0,9,['safer']
50f43477fdc9f065f000281c,50f60b87beb2fed910000001,0,9,0,9,['more boring']
513e1df7fdc9f03587009b33,5140ce7cfdc9f04926003052,0,9,0,9,['wealthier']
513e5ce5fdc9f0358700ac40,513f2ff3fdc9f0358700de6e,1,4,4,9,['wealthier']
50f5e584fdc9f065f0006960,50f5e895fdc9f065f0007389,0,9,0,9,['safer']
50e5f7d8d7c3df413b00059e,50f561f3fdc9f065f00057a8,0,9,0,9,['livelier']
514134c7fdc9f049260047a1,51421a4afdc9f0492600831e,0,9,0,9,['more boring']
513e1c6bfdc9f0358700972a,5140cc92fdc9f04926002e2a,5,3,1,9,['safer']
5141493bfdc9f04926006daa,514219c8fdc9f04926008293,1,8,0,9,['livelier']
50f42eb2fdc9f065f0002373,51413589fdc9f04926004a42,9,0,0,9,['safer']
513e65b0fdc9f0358700b9d8,5185cd61fdc9f03fd5000d1a,8,1,0,9,['livelier']
514140b0fdc9f049260060f5,51414e26fdc9f04926007787,9,0,0,9,['safer']
50f5e769fdc9f065f0007134,51422d90fdc9f04926008c3d,3,6,0,9,['safer']
50f561c4fdc9f065f00056b3,50f563d4fdc9f065f0005f0e,9,0,0,9,['more boring']
513cb852fdc9f03587000be9,513f28fdfdc9f0358700d2ba,5,3,1,9,['livelier']
50f5e75cfdc9f065f000706b,513cbac7fdc9f03587000e34,0,8,1,9,['livelier']
50f42c0efdc9f065f00017ce,51422d95fdc9f04926008c41,2,7,0,9,['livelier']
50f46498fdc9f065f0004856,513d35befdc9f03587002b1d,0,9,0,9,['more beautiful']
513d7a14fdc9f035870066ec,5140cb7efdc9f04926002b89,0,9,0,9,['safer']
513d78b1fdc9f03587006256,51414fd5fdc9f04926007bc1,0,9,0,9,['livelier']
50f55e54fdc9f065f0004be3,513f151bfdc9f0358700cd3f,8,0,1,9,['livelier']
513cd514fdc9f03587001eef,513d6e79fdc9f035870052f5,3,6,0,9,['more boring']
513cd33cfdc9f03587001e8c,51414953fdc9f04926006dc5,9,0,0,9,['more boring']
513d7952fdc9f03587006470,5141510dfdc9f04926007ec9,3,4,2,9,['wealthier']
513d7826fdc9f03587006082,51421c09fdc9f049260084fb,2,6,1,9,['livelier']
50f5ec0dfdc9f065f0008648,51409a07fdc9f04926000ebf,1,8,0,9,['safer']
513d7dd6fdc9f0358700729b,5140b83bfdc9f04926001bda,7,1,1,9,['livelier']
50f55e97fdc9f065f0004d48,513d9b29fdc9f03587007907,3,4,2,9,['livelier']
50e748e5d7c3df413b0013db,513d5e32fdc9f03587003a1b,0,8,1,9,['safer']
50f5ebcafdc9f065f0008544,513d9dc9fdc9f035870081c0,0,9,0,9,['safer']
50f5e567fdc9f065f000685b,5140cc62fdc9f04926002db5,6,2,1,9,['safer']
513d7c06fdc9f03587006d6a,513d9c8efdc9f03587007da4,6,3,0,9,['livelier']
50f5e51efdc9f065f0006678,50f5eaa3fdc9f065f0007b55,9,0,0,9,['more beautiful']
50f43bacfdc9f065f00032f6,50f56361fdc9f065f0005cf8,6,3,0,9,['safer']
513d7bdffdc9f03587006ce8,5140c987fdc9f04926002572,2,5,2,9,['more beautiful']
513e6e5bfdc9f0358700c417,51414850fdc9f04926006c75,1,7,1,9,['safer']
514092b1fdc9f049260006e0,5185cd67fdc9f03fd5000d1e,9,0,0,9,['more depressing']
50f42c12fdc9f065f0001837,50f42c7efdc9f065f0001d5f,9,0,0,9,['safer']
513cde0cfdc9f035870020d5,51409173fdc9f049260004f4,9,0,0,9,['safer']
513d7852fdc9f03587006119,51415020fdc9f04926007c81,0,9,0,9,['livelier']
50f42de0fdc9f065f0002296,513d68fffdc9f03587004586,0,9,0,9,['more depressing']
513d7c89fdc9f03587006f21,513e610afdc9f0358700b4ba,3,4,2,9,['safer']
513e6efafdc9f0358700c4e5,5185d0e6fdc9f03fd5001069,9,0,0,9,['safer']
513d5e12fdc9f035870039da,513f11defdc9f0358700c8bc,5,2,1,8,['wealthier']
513d5ee0fdc9f03587003b12,513f2ec1fdc9f0358700dc89,8,0,0,8,['wealthier']
50f463c9fdc9f065f00043b7,50f5eb25fdc9f065f000805e,1,6,1,8,['safer']
50f5eb22fdc9f065f000802a,513d78cdfdc9f035870062bb,1,6,1,8,['livelier']
50f5eb26fdc9f065f0008074,513e64c4fdc9f0358700b89a,1,6,1,8,['safer']
50f5eaf3fdc9f065f0007eb0,513e6b31fdc9f0358700bfce,0,8,0,8,['wealthier']
5140b827fdc9f04926001bb0,5142280cfdc9f04926008703,1,7,0,8,['livelier']
50f42bbafdc9f065f0001694,513d9db1fdc9f03587008176,4,3,1,8,['livelier']
5140caf1fdc9f049260029cb,5141483efdc9f04926006c49,6,2,0,8,['livelier']
5140b8ecfdc9f04926001d49,51414f7afdc9f04926007ad8,5,2,1,8,['more boring']
50f42c09fdc9f065f0001745,513d302cfdc9f035870026ec,8,0,0,8,['more beautiful']
513cb526fdc9f035870008f0,513cb6a0fdc9f03587000a63,1,6,1,8,['livelier']
50f46496fdc9f065f00047cf,5185ceb0fdc9f03fd5000e63,8,0,0,8,['livelier']
50f61456beb2fed9100006ea,513d4c66fdc9f03587002e2e,0,7,1,8,['livelier']
50f561fafdc9f065f0005812,513d7c8bfdc9f03587006f27,1,6,1,8,['more boring']
513d3050fdc9f0358700270b,513d7c15fdc9f03587006d97,0,8,0,8,['livelier']
513d6d9afdc9f0358700519a,513d9c5ffdc9f03587007d00,0,8,0,8,['safer']
513f2a03fdc9f0358700d47d,514134edfdc9f0492600482b,0,7,1,8,['wealthier']
513d6872fdc9f0358700438c,513f130bfdc9f0358700ca5f,8,0,0,8,['safer']
50f4485dfdc9f065f0003f43,513cc9f2fdc9f03587001c9d,6,1,1,8,['livelier']
50f55e6bfdc9f065f0004c4b,5140da17fdc9f04926003d47,6,2,0,8,['safer']
513cd8acfdc9f03587001fb6,514134d5fdc9f049260047da,8,0,0,8,['livelier']
513d787ffdc9f035870061b1,513e1b36fdc9f035870093f7,0,8,0,8,['livelier']
513d6a87fdc9f03587004ab3,51414bcffdc9f04926007194,8,0,0,8,['safer']
513d69e3fdc9f035870048ab,5142188cfdc9f04926008157,8,0,0,8,['safer']
50f46483fdc9f065f0004689,50f5e768fdc9f065f00070f6,6,1,1,8,['safer']
513d37f8fdc9f03587002c2b,51413903fdc9f0492600536e,7,0,1,8,['safer']
513d38d2fdc9f03587002c80,513d7a28fdc9f0358700672d,1,6,1,8,['safer']
50f448a5fdc9f065f00040dc,51422e11fdc9f04926008cb0,8,0,0,8,['livelier']
50f448a4fdc9f065f00040c8,5140c9cdfdc9f04926002642,0,8,0,8,['safer']
5140d209fdc9f0492600327a,51413498fdc9f049260046f8,0,8,0,8,['more beautiful']
5140d714fdc9f04926003742,51414be6fdc9f049260071cc,0,7,1,8,['livelier']
50f563b8fdc9f065f0005e2e,5141446afdc9f049260064d5,6,2,0,8,['more beautiful']
50f5ec40fdc9f065f00088bd,513d4e0afdc9f03587002e60,0,8,0,8,['more boring']
513d5e7efdc9f03587003a8b,5140ba1dfdc9f04926001f73,2,0,6,8,['wealthier']
50f56450fdc9f065f0006295,513d9ff8fdc9f0358700887b,5,2,1,8,['safer']
50f44808fdc9f065f0003cb8,513d389afdc9f03587002c69,6,2,0,8,['livelier']
50f44806fdc9f065f0003c63,513e5dc6fdc9f0358700aeb4,0,8,0,8,['more depressing']
513d59defdc9f035870033c5,513d9e0dfdc9f035870082a7,8,0,0,8,['more depressing']
50f463cafdc9f065f00043ec,51414b28fdc9f0492600704d,6,1,1,8,['safer']
513d56d1fdc9f03587003055,5141417ffdc9f049260061c5,6,2,0,8,['livelier']
50f46482fdc9f065f0004672,513e1c0dfdc9f03587009629,0,8,0,8,['safer']
513d3585fdc9f03587002aed,513e1bfbfdc9f03587009601,1,6,1,8,['livelier']
513d364afdc9f03587002b80,513d7c23fdc9f03587006dcd,1,6,1,8,['safer']
50f5e8aafdc9f065f0007498,50f5ed53fdc9f065f0008bf4,4,3,1,8,['safer']
50f5e8c8fdc9f065f00074a9,5140d04afdc9f04926003212,7,0,1,8,['livelier']
50f42b51fdc9f065f0001344,513e5c89fdc9f0358700ab4c,0,8,0,8,['more boring']
514135c4fdc9f04926004b20,51413aa6fdc9f04926005775,5,2,1,8,['more depressing']
51413705fdc9f04926004d87,51414e38fdc9f049260077b3,8,0,0,8,['safer']
50f43527fdc9f065f0002bc9,5140dbfcfdc9f04926003f6d,0,8,0,8,['safer']
50f5eab1fdc9f065f0007c51,513e1a50fdc9f03587009194,4,3,1,8,['safer']
50f5eac4fdc9f065f0007c86,513f29a4fdc9f0358700d3df,0,8,0,8,['livelier']
50f5e8fefdc9f065f00075f3,5185d1a5fdc9f03fd500111c,8,0,0,8,['more depressing']
513e1a82fdc9f03587009220,51408c41fdc9f0358700eaba,4,3,1,8,['wealthier']
50f433c1fdc9f065f000260d,51413accfdc9f049260057d4,0,8,0,8,['safer']
50f433cdfdc9f065f00026b2,513f1207fdc9f0358700c8f8,1,5,2,8,['more beautiful']
513e2333fdc9f0358700a646,5140daaafdc9f04926003e02,0,7,1,8,['more beautiful']
513e2312fdc9f0358700a624,5140b9aafdc9f04926001ec5,0,8,0,8,['wealthier']
513e1babfdc9f03587009525,5141345ffdc9f0492600462c,0,8,0,8,['safer']
513e1b80fdc9f035870094bf,514147effdc9f04926006b8f,5,3,0,8,"['safer', 'more beautiful']"
513d9e7dfdc9f03587008412,5140dae5fdc9f04926003e4b,6,1,1,8,['safer']
513e5bf0fdc9f0358700a9ab,513e61dcfdc9f0358700b5f0,8,0,0,8,['wealthier']
50f5e647fdc9f065f0006c09,513d54e1fdc9f03587002f3b,8,0,0,8,['livelier']
50f5e880fdc9f065f0007370,513d35c3fdc9f03587002b21,8,0,0,8,['safer']
50f433dbfdc9f065f00027d5,513e1a7efdc9f03587009211,4,3,1,8,['more beautiful']
50f6011fbeb2fed6f800018e,513d68c7fdc9f035870044c7,0,7,1,8,['livelier']
513d5a9ffdc9f0358700341c,513d7f09fdc9f0358700751f,0,8,0,8,['safer']
513d2e65fdc9f03587002591,513d7b26fdc9f03587006a79,7,0,1,8,['safer']
513ceea5fdc9f03587002403,513d2d78fdc9f035870024e4,8,0,0,8,['livelier']
513d7c91fdc9f03587006f3a,51414fc7fdc9f04926007b9b,8,0,0,8,['safer']
50f5609bfdc9f065f00052c0,513d2f4efdc9f0358700263d,0,8,0,8,['safer']
5140989ffdc9f04926000ce4,5185d4b4fdc9f03fd5001410,8,0,0,8,['wealthier']
513cc886fdc9f03587001b49,5141344cfdc9f049260045de,0,8,0,8,['safer']
513cc886fdc9f03587001b48,514092c5fdc9f049260006f1,3,4,1,8,['safer']
513d7e84fdc9f0358700740e,51413404fdc9f049260044dd,8,0,0,8,['wealthier']
50f5e560fdc9f065f00067ae,513cdf79fdc9f0358700212b,8,0,0,8,['more boring']
50f5e560fdc9f065f00067af,513e5c39fdc9f0358700aa75,1,6,1,8,['livelier']
50f5eb47fdc9f065f0008199,513d60c2fdc9f03587003d72,8,0,0,8,['safer']
50f5e55efdc9f065f0006766,513f2ee0fdc9f0358700dcb8,6,2,0,8,['livelier']
513cdb26fdc9f03587002034,513d6b38fdc9f03587004c81,8,0,0,8,['livelier']
50f55e33fdc9f065f0004b1b,514134a8fdc9f04926004731,7,0,1,8,['safer']
513cd1b2fdc9f03587001e3f,5140b801fdc9f04926001b62,3,3,2,8,['more beautiful']
513d792cfdc9f035870063f9,513f147cfdc9f0358700cc5b,8,0,0,8,['safer']
513ccf74fdc9f03587001dd5,513d5f70fdc9f03587003bc0,0,3,5,8,['safer']
50f5e51afdc9f065f000662f,5140ca8dfdc9f0492600288f,6,1,1,8,['safer']
50f5ec38fdc9f065f0008812,514134b0fdc9f0492600474f,8,0,0,8,['more depressing']
513d7940fdc9f03587006442,513f2993fdc9f0358700d3c3,0,8,0,8,['safer']
50f42eaefdc9f065f000231a,513d6b31fdc9f03587004c73,6,1,1,8,['livelier']
50f43bacfdc9f065f00032f6,51408b84fdc9f0358700e953,5,2,1,8,['livelier']
513d7c9efdc9f03587006f60,5141458efdc9f04926006610,6,1,1,8,['livelier']
513f10d6fdc9f0358700c768,51409de3fdc9f04926001389,7,1,0,8,['livelier']
513d7c36fdc9f03587006e09,51414ff4fdc9f04926007c0e,7,1,0,8,['safer']
513d78f5fdc9f03587006344,51414194fdc9f049260061da,0,8,0,8,['more boring']
50f447cdfdc9f065f0003a00,5140939bfdc9f049260007c8,8,0,0,8,['more beautiful']
50f447d0fdc9f065f0003a54,50f46498fdc9f065f0004837,8,0,0,8,['safer']
513d788ffdc9f035870061e3,514133d6fdc9f04926004444,0,7,1,8,['safer']
50f44560fdc9f065f0003466,513e1e93fdc9f03587009cd5,4,4,0,8,['more depressing']
5140b76dfdc9f049260019d2,5185d49afdc9f03fd50013fe,1,5,2,8,['more depressing']
51408f6efdc9f049260000c3,5140c9fffdc9f049260026d5,8,0,0,8,['safer']
51408c86fdc9f0358700eb40,51413587fdc9f04926004a3b,8,0,0,8,['safer']
513cc334fdc9f03587001642,513f2ebdfdc9f0358700dc81,6,1,1,8,['more boring']
513cc3fcfdc9f0358700170b,513d5f56fdc9f03587003ba1,6,1,1,8,['livelier']
51409c7bfdc9f049260011d7,514134b1fdc9f04926004751,8,0,0,8,['more beautiful']
50f5612dfdc9f065f00054e7,513d9e88fdc9f03587008439,0,7,1,8,['more beautiful']
513e1b21fdc9f035870093b2,5140ce32fdc9f04926003012,1,7,0,8,['safer']
513cba36fdc9f03587000daf,513d2cd7fdc9f0358700246a,7,1,0,8,['wealthier']
513d9ed8fdc9f0358700853c,514141f2fdc9f0492600623f,0,8,0,8,['livelier']
513e61f1fdc9f0358700b610,51409c5ffdc9f049260011af,0,8,0,8,['safer']
513cc3a2fdc9f035870016b6,513d9ac7fdc9f035870077d6,0,8,0,8,['livelier']
513cc075fdc9f0358700139d,513e2004fdc9f0358700a0b9,5,2,1,8,['livelier']
513cc042fdc9f03587001369,513f2f40fdc9f0358700dd4e,8,0,0,8,['safer']
513cc1c8fdc9f035870014e6,51409164fdc9f049260004d6,0,7,1,8,['more depressing']
513cc212fdc9f0358700152b,513cd43afdc9f03587001ec0,1,0,7,8,['wealthier']
50f560effdc9f065f0005327,50f6166fbeb2fed910000850,4,4,0,8,['livelier']
5140928bfdc9f049260006bf,514098f8fdc9f04926000d59,3,3,2,8,['more boring']
513cbe25fdc9f03587001154,513cdc14fdc9f0358700206d,8,0,0,8,['more boring']
513d9f55fdc9f035870086eb,51409ac5fdc9f04926000faf,0,8,0,8,['safer']
513d7fadfdc9f03587007637,513d9dc0fdc9f035870081aa,1,5,2,8,['safer']
50f5e8a6fdc9f065f0007443,514134aafdc9f04926004736,3,4,1,8,['more boring']
51414773fdc9f04926006a65,51414f0bfdc9f049260079c7,0,8,0,8,['wealthier']
513e6bdcfdc9f0358700c0af,513f2db2fdc9f0358700daac,2,6,0,8,['safer']
50e748e6d7c3df413b001400,50f433c6fdc9f065f0002681,0,8,0,8,['more depressing']
513cb5c4fdc9f0358700098c,514099e1fdc9f04926000e8d,4,2,2,8,['safer']
50f561cbfdc9f065f0005737,513cbc9afdc9f03587000fe9,0,8,0,8,['safer']
513cb5fcfdc9f035870009c7,513cbd30fdc9f0358700106b,1,2,5,8,['wealthier']
513e1f41fdc9f03587009e9c,51413ce8fdc9f04926005c0c,8,0,0,8,['safer']
513e5f8cfdc9f0358700b268,5141474dfdc9f04926006a0d,6,2,0,8,['safer']
513e1d08fdc9f035870098c8,5140cd3bfdc9f04926002f1c,4,3,1,8,['safer']
513e1efefdc9f03587009df3,5140cb98fdc9f04926002bda,1,5,2,8,['safer']
513e21affdc9f0358700a488,51413abefdc9f049260057ac,0,8,0,8,['livelier']
513e1c12fdc9f03587009635,513e215efdc9f0358700a429,0,8,0,8,['livelier']
513e5f4afdc9f0358700b204,513f2f18fdc9f0358700dd10,1,7,0,8,['livelier']
51414baffdc9f04926007142,51415100fdc9f04926007eaf,0,8,0,8,['safer']
51413c69fdc9f04926005b1a,5185cf79fdc9f03fd5000f31,8,0,0,8,['wealthier']
513e5e3cfdc9f0358700afef,514142f9fdc9f04926006351,0,7,0,7,['wealthier']
513e5e3bfdc9f0358700afed,513f152afdc9f0358700cd4f,7,0,0,7,['wealthier']
50e748ead7c3df413b001466,513d9b24fdc9f035870078fc,7,0,0,7,['more boring']
51413875fdc9f04926005211,51414ccefdc9f04926007410,1,5,1,7,['safer']
51414767fdc9f04926006a4c,5185d3a5fdc9f03fd5001303,7,0,0,7,['more beautiful']
50f5e76bfdc9f065f000719b,514134cafdc9f049260047b0,7,0,0,7,['livelier']
50f42f01fdc9f065f00025d1,513ccb0efdc9f03587001cee,4,2,1,7,['safer']
513e5c19fdc9f0358700aa1f,513e60fafdc9f0358700b4a1,0,7,0,7,['more beautiful']
50f5e6fbfdc9f065f0006e6e,513d2d3afdc9f035870024b5,1,5,1,7,['livelier']
513d7809fdc9f0358700601f,513e210cfdc9f0358700a37a,7,0,0,7,['safer']
513d782dfdc9f03587006096,5142292dfdc9f04926008820,7,0,0,7,['safer']
50f4480ffdc9f065f0003cdc,513cb91efdc9f03587000cae,7,0,0,7,['safer']
513d6ac2fdc9f03587004b53,51422715fdc9f04926008618,0,6,1,7,['safer']
50f56205fdc9f065f00058f6,513cc24afdc9f0358700155f,0,7,0,7,['livelier']
50f447d3fdc9f065f0003a8f,51414f1dfdc9f049260079f9,0,3,4,7,['safer']
